"","GeneSymbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000048234","Rnf149",750.963344142996,0.452690655721317,0.254771761507973,1.77684784625219,0.075593277234459,0.305469945681491
"ENSMUSG00000050967","Creg2",0.344887632702618,0.448108974096939,6.93128957771177,0.0646501591187125,0.948452547010205,NA
"ENSMUSG00000057173","Rfx8",2.30934179012263,-0.382182558478249,3.00744262899115,-0.127078919076987,0.898877936315566,NA
"ENSMUSG00000026074","Map4k4",1286.77915465348,-0.326662092672593,0.253193044072203,-1.29017009084751,0.196991608271642,0.50556558198783
"ENSMUSG00000026073","Il1r2",6.06287668203036,0.98801184994178,1.88523296397746,0.524079447378893,0.600223282879592,NA
"ENSMUSG00000026072","Il1r1",1431.65123010437,-0.94078624387929,0.727171224542966,-1.29376165080045,0.195747762838475,0.503339439743207
"ENSMUSG00000070942","Il1rl2",31.5241822873209,-1.28818086200953,0.949085163688274,-1.35728690247721,0.174690067321661,0.4764977056571
"ENSMUSG00000026069","Il1rl1",10.0210263424823,3.51027104368355,1.95934029623721,1.7915576229534,0.0732038564496365,NA
"ENSMUSG00000026070","Il18r1",14.8733880214559,-0.542112563686604,1.2964267370481,-0.41815904300228,0.675830838743176,NA
"ENSMUSG00000026068","Il18rap",7.45229705540252,0.693673350658313,1.59694525779511,0.434375159243757,0.664016033363485,NA
"ENSMUSG00000026065","Slc9a4",2.76471382532663,2.42195986378394,2.75521909505706,0.879044380945605,0.379377212753286,NA
"ENSMUSG00000026062","Slc9a2",56.1351522956619,1.78961508853146,1.32639537057898,1.34923200745965,0.177262456997437,0.480012692958405
"ENSMUSG00000041945","Mfsd9",1.35366014408749,-0.713093721752297,3.82840789360845,-0.186263778983115,0.852237910546889,NA
"ENSMUSG00000079588","Tmem182",1607.8901228146,0.844125137829781,2.0513248240512,0.41150242415665,0.680704164080278,0.87784931416777
"ENSMUSG00000060679","Mrps9",828.872421315815,0.74064220133727,0.215255933312815,3.44075162035581,0.000580100780705863,0.0111593817261013
"ENSMUSG00000070939","Tgfbrap1",696.380537081613,0.296240930664821,0.23175612190301,1.27824425189854,0.201163317552653,0.51060944176938
"ENSMUSG00000010290","AI597479",425.854369065801,-0.0549009634625258,0.29275266788928,-0.187533605956033,0.851242277313432,0.94731345702149
"ENSMUSG00000008136","Fhl2",14341.6373858366,0.435000075153934,0.749455268841981,0.580421665226363,0.561630298459696,0.814270786609594
"ENSMUSG00000066877","Nck2",148.884842078553,0.105879178527762,0.412179616232933,0.256876309157236,0.797274259611551,0.927634633527092
"ENSMUSG00000026051","Ecrg4",8.80941563428432,-1.75466675653825,2.03958703273854,-0.860304918776755,0.389620982184878,NA
"ENSMUSG00000057363","Uxs1",207.106945072286,-0.518085953966916,0.314719416505137,-1.64618363785782,0.0997259568954554,0.354774063123485
"ENSMUSG00000041763","Tpp2",894.099430679071,-0.190313943413405,0.239300657356528,-0.795292188144143,0.426443556631678,0.71996278995755
"ENSMUSG00000047343","Mettl21c",2.77546622403226,-4.10391663931115,2.71822164204171,-1.50977998844443,0.131099572950503,NA
"ENSMUSG00000091844","Gm8251",2.48378369799347,0.716096495610825,3.02896147436808,0.236416508321626,0.813109487437637,NA
"ENSMUSG00000026049","Tex30",48.9866355050449,0.540622371893242,0.60196595146025,0.898094602496701,0.369135116347754,0.673770967712555
"ENSMUSG00000026047","Poglut2",158.660528318816,0.273152530788892,0.361872114948318,0.754831664296388,0.450349992259204,0.737950954091403
"ENSMUSG00000041684","Bivm",248.132054207823,0.506440247659475,0.309886023628528,1.63427908664433,0.102200262888269,0.359088456524798
"ENSMUSG00000026048","Ercc5",352.013377960001,0.260676354195483,0.283045775393276,0.920968892163423,0.357066668401893,0.663717090776727
"ENSMUSG00000056870","Gulp1",56.0244138270513,0.399196070251881,0.685136305971298,0.582652045691772,0.560127561423379,0.813376596837118
"ENSMUSG00000026043","Col3a1",2117.49028993261,0.336990164389752,0.768529010788244,0.438487239465582,0.661033118339753,0.866448454794238
"ENSMUSG00000026042","Col5a2",370.710452935358,0.381980775468998,0.37119117762008,1.02906749540249,0.303447959130183,0.624518545050799
"ENSMUSG00000025995","Wdr75",253.632286249669,-0.40607162654739,0.31038551945374,-1.30828147931015,0.190777854613489,0.497987026362554
"ENSMUSG00000025993","Slc40a1",1767.71792638464,0.506122637368818,0.240696053025759,2.10274589469339,0.0354879878760704,0.192457163632551
"ENSMUSG00000041144","Dnah7b",24.2623434873884,-0.893455194718523,0.863750348760781,-1.03439054583348,0.30095362237125,0.621853690181255
"ENSMUSG00000101337","Dnah7c",3.9115074749629,-0.317943229639924,1.99673167110391,-0.159231825808696,0.873486230366341,NA
"ENSMUSG00000025986","Slc39a10",220.095842488603,-0.504364824926117,0.372862953851214,-1.35268151398966,0.176157398626681,0.477880553443076
"ENSMUSG00000026109","Tmeff2",9.07732342480025,0.0608405986376066,1.41327883605824,0.0430492533287321,0.9656622717407,NA
"ENSMUSG00000026107","Nabp1",697.701134555789,0.204140819846745,0.266461427231502,0.766117715302135,0.443606263020716,0.733716897756595
"ENSMUSG00000018417","Myo1b",2427.86956965867,-0.934700409139183,0.249813203625538,-3.74159730380092,0.000182854352857675,0.00455583702337321
"ENSMUSG00000062939","Stat4",1.19485881463597,-2.09628397047355,3.67293279781132,-0.570738449590668,0.568176951111289,NA
"ENSMUSG00000026104","Stat1",362.553434903586,-0.937178349598756,0.283822985875905,-3.30198185572086,0.000960042801626095,0.01615825884583
"ENSMUSG00000026103","Gls",716.109954530245,0.475068898045506,0.282846426034888,1.67960014452121,0.0930351395585626,0.342066871203099
"ENSMUSG00000002881","Nab1",1044.23539095201,0.203425593487754,0.307362266915199,0.66184309326388,0.508071785270924,0.779563340958113
"ENSMUSG00000043015","Nemp2",24.6378637691767,0.552129354573218,0.995863769326349,0.554422574230916,0.579289680378003,0.823918214592707
"ENSMUSG00000041439","Mfsd6",419.032129875045,-0.482311213843466,0.274699943109897,-1.75577471324962,0.0791268837080808,0.312775178007235
"ENSMUSG00000026102","Inpp1",272.100578984299,0.417706117317546,0.301415567960344,1.38581467488269,0.165803500193983,0.465534139368735
"ENSMUSG00000041426","Hibch",1640.30784506834,0.751460136771957,0.213666714574486,3.51697333049034,0.000436497636843278,0.00894857335906646
"ENSMUSG00000043629","1700019D03Rik",15.8379960982559,0.998502785055275,1.15185674448498,0.866863687551468,0.386016701688464,NA
"ENSMUSG00000026100","Mstn",2.61307884258045,-0.0267177901231085,3.11331923837666,-0.00858177015507078,0.993152822134446,NA
"ENSMUSG00000060715","1700019A02Rik",5.54513689214696,-1.3161849793084,1.64283908497005,-0.801164880571605,0.423036199575327,NA
"ENSMUSG00000026098","Pms1",78.8198683919956,-0.769179146592933,0.498622532307416,-1.54260807876751,0.122925896692495,0.400132605030426
"ENSMUSG00000100679",NA,1.62290365350432,-2.64466922556853,3.32474904880284,-0.795449276546395,0.426352205555408,NA
"ENSMUSG00000096141","Dnah7a",7.03019380428446,-1.13563730465941,1.68588828961735,-0.673613614646538,0.500556995193432,NA
"ENSMUSG00000026094","Stk17b",168.30117405956,0.317077378300563,0.387911026499879,0.817397177805313,0.413701487986513,0.710096092772742
"ENSMUSG00000042807","Hecw2",239.987261056126,0.204050512030746,0.392975478399112,0.519244897574778,0.603589973466282,0.837942548171318
"ENSMUSG00000025983","Ccdc150",2.42024208276363,-2.64725739256778,3.11731617208513,-0.849210425388793,0.39576421315753,NA
"ENSMUSG00000041303","Gtf3c3",285.957817069846,0.220870302788662,0.311754576073281,0.708474934259649,0.478650372647362,0.75861301742437
"ENSMUSG00000073678","Pgap1",193.715171116381,1.18963873490433,0.354165194363044,3.35899392102564,0.000782267882060985,0.0140295256225364
"ENSMUSG00000052331","Ankrd44",122.278919699548,0.0912017537594056,0.395310250583353,0.230709306487299,0.817540643026834,0.936355201121626
"ENSMUSG00000025982","Sf3b1",2408.17798372568,-0.121847291697631,0.189274391950139,-0.643760048267542,0.519731044431329,0.78685946711846
"ENSMUSG00000025981","Coq10b",808.08171485605,1.34326565295335,0.244244087037571,5.49968545501254,3.80469350501605e-08,3.84753627221539e-06
"ENSMUSG00000025980","Hspd1",10070.7500660952,-0.0364080520100516,0.172736778190764,-0.210771859886399,0.833065297813344,0.94083253340148
"ENSMUSG00000073676","Hspe1",2236.32831661786,0.440917357278733,0.253980942974161,1.73602535731821,0.0825593510537877,0.320293956957676
"ENSMUSG00000025979","Mob4",531.086277630704,0.14660362616019,0.25854683350259,0.567029285078137,0.570694285312287,0.821106531497855
"ENSMUSG00000025978","Rftn2",45.9660368530816,-0.0391783946313267,0.747078590316862,-0.0524421327811172,0.958176403180803,0.98446665687123
"ENSMUSG00000046994","Mars2",208.538899850495,0.305843258009931,0.376307928760621,0.812747313130585,0.416362948611606,0.712178015618199
"ENSMUSG00000025977","Boll",4.1917165470877,-1.31948199769122,2.03970653352868,-0.646897961055468,0.517697985528685,NA
"ENSMUSG00000038349","Plcl1",65.1259478199763,-1.06683792813604,0.613573803791137,-1.73872795993617,0.0820826255054373,0.319584201368313
"ENSMUSG00000038331","Satb2",13.207236137628,-1.33621132124365,1.08851993014221,-1.22754878826066,0.219616396372771,NA
"ENSMUSG00000038323","1700066M21Rik",360.504684330931,0.434931557044029,0.352512240215338,1.23380554609492,0.217275372292289,0.531118991653029
"ENSMUSG00000048495","Tyw5",110.071859704898,0.319402705005288,0.471153464064752,0.677916495083631,0.497824640695274,0.773641703034346
"ENSMUSG00000025971","Maip1",279.081489795408,-0.268640816730711,0.282372635544138,-0.951369867030615,0.341416651300808,0.652367097769757
"ENSMUSG00000038305","Spats2l",67.8892245252167,-1.0317457861124,0.598811965331497,-1.72298792583618,0.0848907085226135,0.325135196168406
"ENSMUSG00000054770","Kctd18",104.812323167322,0.184180018991518,0.410455483820539,0.44872105807227,0.653632891842039,0.863142567807209
"ENSMUSG00000026039","Sgo2a",28.8000083205211,0.415009253757385,2.07595790419293,0.199912172072067,0.84154927066408,0.944402450451862
"ENSMUSG00000063558","Aox1",974.260114344633,-0.0188223947861151,0.212858927165986,-0.0884266168053996,0.929537607001696,0.977277829346523
"ENSMUSG00000064294","Aox3",7110.39298347997,0.0626805797713188,0.407018310802418,0.153999410119281,0.877610200693729,0.957320626826353
"ENSMUSG00000079554","Aox2",2.23348857846467,0.474807952129357,2.45815890682527,0.193155922837623,0.846836857103167,NA
"ENSMUSG00000051223","Bzw1",2395.15933679659,0.0841112490547222,0.220812507119396,0.380917051085527,0.703264799708275,0.888606530836768
"ENSMUSG00000026034","Clk1",679.759210824078,-0.916984308855746,0.249559434718849,-3.67441250974467,0.000238397313528691,0.00563629326326969
"ENSMUSG00000026035","Ppil3",152.077470153071,0.430152411893325,0.429654140752465,1.00115970287168,0.316749605003696,0.636567258953653
"ENSMUSG00000026036","Nif3l1",291.739220518289,0.230065124817444,0.302209523973536,0.761276884303589,0.446491704336871,0.736068852845743
"ENSMUSG00000026037","Orc2",35.789397600268,-1.0618872812653,0.718563652190284,-1.47779153319057,0.139463585311621,0.427757088929902
"ENSMUSG00000038174","Hycc2",451.831555497939,1.62183341214016,0.307523144874285,5.27385804669487,1.33585249505844e-07,1.11636450871758e-05
"ENSMUSG00000026032","Ndufb3",1634.94948766871,0.279753062785325,0.244524602376482,1.14406918594883,0.252594945558095,0.572354877850581
"ENSMUSG00000047528","Flacc1",10.2927707192391,2.28907051091183,1.53688289464753,1.48942415774418,0.136375711053444,NA
"ENSMUSG00000026031","Cflar",1557.24129123327,-0.0352116352660879,0.205549804667005,-0.171304639880984,0.863984232295315,0.952210481861143
"ENSMUSG00000026029","Casp8",411.854204397396,0.028635239516341,0.318876427916434,0.0898004274052054,0.928445808543847,0.977181270314908
"ENSMUSG00000026028","Trak2",3408.93581318016,0.498052737017657,0.268191619488488,1.85707792796648,0.0633000679316363,0.27450559188804
