"","GeneSymbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000033569","Adgrb3",0.778810194389868,0.727161434746825,3.21796805104536,0.225969128099518,0.821225431531525,NA
"ENSMUSG00000048874","Phf3",934.367711743203,0.698629601310325,0.18408358852586,3.79517591386036,0.000147538807198844,0.000309060586397356
"ENSMUSG00000117310","Ptp4a1",3.44145910013998,-4.37403166450086,2.18085803166135,-2.00564713566833,0.0448939091159813,0.0670628070572096
"ENSMUSG00000086727","4931428L18Rik",35.4847998422275,1.67346202488376,0.595475804353496,2.81029390724049,0.00494962774633651,0.0086036310710651
"ENSMUSG00000026134","Prim2",56.7845592035729,0.394038336566011,0.371222964113643,1.06146002445415,0.288480890830492,0.353973215171252
"ENSMUSG00000004768","Rab23",157.31825808909,-0.129119506794914,0.318287719203536,-0.405669144628059,0.684985716519166,0.739435311573325
"ENSMUSG00000042215","Bag2",354.755853663572,-4.76382434955796,0.272210382005384,-17.5005240963357,1.41956919408593e-68,2.48531777371096e-67
"ENSMUSG00000042197","Zfp451",273.428620712964,-0.099789678711724,0.208785627777271,-0.477952815881454,0.632683788552536,0.691393028029645
"ENSMUSG00000042182","Bend6",11.0094550435434,-1.07506137481221,0.891195595656007,-1.20631360842942,0.227696592492616,0.288089511099017
"ENSMUSG00000026131","Dst",7817.47168831875,-3.33356058102993,0.174500642397579,-19.1034287050635,2.36438407878588e-81,5.07702643926186e-80
"ENSMUSG00000042111","Ccdc115",224.155633005633,-0.192877026532458,0.210679831668276,-0.915498294284527,0.359930097516714,0.42964731469488
"ENSMUSG00000026127","Imp4",230.710811522911,0.568019695185695,0.213151507711783,2.66486360468889,0.00770195540615248,0.0130331472600295
"ENSMUSG00000026126","Ptpn18",23.3883550443579,-1.21770039794214,0.614396668153218,-1.98194498938668,0.0474853978803162,0.0706121029543146
"ENSMUSG00000037509","Arhgef4",13.1165734343964,-3.68732073751434,0.940252164577775,-3.92162961855042,8.79521147116999e-05,0.000188563529677736
"ENSMUSG00000037503","Fam168b",1336.2000178113,0.268819813603792,0.145841569321485,1.84323176755745,0.0652951785369181,0.0946130463583104
"ENSMUSG00000026123","Plekhb2",1316.34408767282,-2.57933000347475,0.14573158442135,-17.6991831504227,4.25433060507113e-70,7.61636336589575e-69
"ENSMUSG00000045216","Hs6st1",1040.06593918685,1.67956132994421,0.158205469435219,10.6163291063205,2.50207906691106e-26,1.66302768173061e-25
"ENSMUSG00000037470","Uggt1",1592.70194186242,1.33522878631773,0.165165015445643,8.08421070718311,6.25680769165639e-16,2.77071442843797e-15
"ENSMUSG00000047180","Neurl3",119.512419315128,-0.114159277104505,0.279037272000161,-0.409118381520154,0.682452787341677,0.737334670039309
"ENSMUSG00000037447","Arid5a",116.26453291025,-0.824140638214588,0.46642465034443,-1.76693199556671,0.0772396178613527,0.110214880693112
"ENSMUSG00000010453","Kansl3",1264.72886284163,-0.242192319804833,0.14131069686641,-1.71389940871775,0.0865472016799271,0.122017631698767
"ENSMUSG00000037432","Fer1l5",57.9584722344348,1.24276176988641,0.44208667371711,2.81112696620583,0.00493683003064107,0.0085823752602795
"ENSMUSG00000001143","Lman2l",473.708410989576,0.0846517253951275,0.193913197744311,0.436544424927422,0.662441774515427,0.718960854564443
"ENSMUSG00000037408","Cnnm4",94.3917899166076,-0.0213326818290303,0.291524480068333,-0.0731762966322073,0.941665828355991,0.954456071586754
"ENSMUSG00000001138","Cnnm3",302.008722105194,0.83283710928703,0.221563690908462,3.75890609996704,0.000170657866460722,0.000354925038497368
"ENSMUSG00000109510",NA,2.73805971904538,0.370487024589708,1.66870345429321,0.222020889113956,0.824297621959209,0.858823773390456
"ENSMUSG00000079610","Ankrd39",33.6153521364448,-0.615928315530283,0.478524881980939,-1.2871395798282,0.198045642070019,0.254939368792781
"ENSMUSG00000026121","Sema4c",174.535815070758,-2.33486792432525,0.270917154248933,-8.61838347150158,6.79059377106555e-18,3.25473483322869e-17
"ENSMUSG00000046337","Fam178b",2.40545391656844,-1.75622727369453,1.87466819275632,-0.936820329315109,0.348850986288791,0.417944664387
"ENSMUSG00000061518","Cox5b",4402.39189290416,-1.44058156472207,0.168067435828211,-8.57144965425993,1.02190391684008e-17,4.85476824533484e-17
"ENSMUSG00000037351","Actr1b",1754.33857375142,-0.227948812789874,0.131467382312552,-1.73388112534215,0.0829391774786745,0.117469243757732
"ENSMUSG00000102416","4933424G06Rik",1.06856968191633,1.32511609739438,2.57891027269395,0.513827918491383,0.60737230684782,0.669263900104096
"ENSMUSG00000026117","Zap70",135.47572154792,5.87324917856772,0.530780448849988,11.0653080596562,1.84826695290583e-28,1.31233047800765e-27
"ENSMUSG00000026116","Tmem131",896.113924259061,-0.843316643611943,0.186938618888363,-4.51119543209826,6.44632931128047e-06,1.5394798485146e-05
"ENSMUSG00000050122","Vwa3b",40.4885853454293,6.33470632569957,0.990207426652091,6.39735287294029,1.58093687201941e-10,5.28873555455406e-10
"ENSMUSG00000026114","Cnga3",55.7071715421977,-9.6206519391705,1.48694263191674,-6.47008951970733,9.79448738177542e-11,3.32003829082264e-10
"ENSMUSG00000026113","Inpp4a",516.491451975716,-0.15893460800846,0.167784704262434,-0.947253259509687,0.343509741969356,0.412397726222211
"ENSMUSG00000026112","Coa5",3162.01453510681,-1.1503902532817,0.127991972030696,-8.98798756695304,2.51798515555079e-19,1.28708403644532e-18
"ENSMUSG00000026111","Unc50",433.296097323844,0.739071415255536,0.175809743327922,4.20381374357058,2.62454931530445e-05,5.92873615748528e-05
"ENSMUSG00000026110","Mgat4a",173.697996634805,-3.07932327161308,0.282672555800205,-10.8936053692795,1.23646327316304e-27,8.54974650443103e-27
"ENSMUSG00000026090","Cracdl",14.4859488335159,-3.7111140874566,0.973652682719501,-3.81153788545123,0.000138104883394917,0.000290388200905981
"ENSMUSG00000060771","Tsga10",56.1203909610849,-0.869251438861594,0.418536641972348,-2.07688252757336,0.0378124027636107,0.0573482401910321
"ENSMUSG00000037216","Lipt1",13.2785062511524,0.0226569063615375,0.836734699727376,0.0270777659500909,0.978397708459142,0.983432122684474
"ENSMUSG00000026088","Mitd1",144.006739667683,2.64560704659569,0.275989379771124,9.58590163429358,9.16535722759358e-22,5.17060609463868e-21
"ENSMUSG00000026087","Mrpl30",1462.67694967547,-0.479760695485552,0.187333424800769,-2.56099890340329,0.0104371685634437,0.0173270791768008
"ENSMUSG00000058407","Txndc9",784.563014959343,0.586796658109737,0.172104787631246,3.40953128722377,0.000650746131681658,0.00126230178728211
"ENSMUSG00000026083","Eif5b",1740.16884545104,-0.0477013286638455,0.160599130245914,-0.297021089658479,0.766450408096952,0.809974302555627
"ENSMUSG00000026082","Rev1",201.662612816803,-1.21596516486738,0.229987001993771,-5.28710385511399,1.24268094295973e-07,3.40646890965175e-07
"ENSMUSG00000037138","Aff3",38.9708084183098,-2.71090676932791,0.585399808864598,-4.63086377596502,3.64143401009405e-06,8.87198581997053e-06
"ENSMUSG00000048814","Lonrf2",93.6461056607543,-10.1435320985459,1.47198774969003,-6.89104382878319,5.53844698992487e-12,2.01609635175386e-11
"ENSMUSG00000026080","Chst10",3.77752714190763,-5.36317137368493,1.93649206739224,-2.76952922451534,0.00561373678538116,0.00969429124789043
"ENSMUSG00000026078","Pdcl3",480.570672736148,-0.38903021787862,0.169713052906102,-2.29228224474791,0.0218893617056891,0.0346233198689987
"ENSMUSG00000026077","Npas2",139.923301635147,1.88058651566267,0.275399185269927,6.82858416527068,8.5756752891954e-12,3.08298901286266e-11
"ENSMUSG00000073702","Rpl31",3109.14814336682,0.542027939008322,0.14984445758759,3.61727051994222,0.000297726091286532,0.000601437027613667
"ENSMUSG00000003134","Tbc1d8",212.1701129989,1.1510926686443,0.259249250955169,4.44010026799789,8.99169741181802e-06,2.11617247128407e-05
"ENSMUSG00000003135","Cnot11",363.415375872137,0.673406764527068,0.181516200722684,3.7098989613378,0.000207341979193097,0.000427152247417895
"ENSMUSG00000048234","Rnf149",750.963344142996,3.38184813882669,0.174571421896648,19.3722895883202,1.32244015225203e-83,2.9101405627806e-82
"ENSMUSG00000050967","Creg2",0.344887632702618,-1.68457143452496,4.89212988480389,-0.34434315404373,0.730588234106135,NA
"ENSMUSG00000057173","Rfx8",2.30934179012263,-2.22139352254979,2.1344436401868,-1.04073655575904,0.297997832331571,0.36440490991856
"ENSMUSG00000026074","Map4k4",1286.77915465348,-3.74119805562604,0.166625606063134,-22.4527198671284,1.20376434430158e-111,3.85255705435289e-110
"ENSMUSG00000026073","Il1r2",6.06287668203036,-1.41679342979523,1.24645773841876,-1.13665580960053,0.255682199504218,0.31894682847787
"ENSMUSG00000026072","Il1r1",1431.65123010437,3.6930256294938,0.512728668986991,7.20268994669283,5.90361152238225e-13,2.26382701827499e-12
"ENSMUSG00000070942","Il1rl2",31.5241822873209,-2.23665580476345,0.599341496166845,-3.73185540975925,0.000190074597328049,0.000393245193538705
"ENSMUSG00000026069","Il1rl1",10.0210263424823,-6.11876661699701,1.643917647106,-3.72206395361026,0.000197600956140995,0.000408256142114769
"ENSMUSG00000026070","Il18r1",14.8733880214559,-2.06139373267051,0.740369775735075,-2.78427591216005,0.005364737683571,0.00928567782565326
"ENSMUSG00000026068","Il18rap",7.45229705540252,-0.67301283585957,1.06533801894013,-0.631736429090486,0.527559119550836,0.595152384980489
"ENSMUSG00000026065","Slc9a4",2.76471382532663,-4.05628355629392,2.08135805011983,-1.94886389492687,0.0513116808165872,0.075778610427083
"ENSMUSG00000026062","Slc9a2",56.1351522956619,-6.57203306845776,1.09209263892356,-6.01783478271185,1.76765469544281e-09,5.4973441054477e-09
"ENSMUSG00000041945","Mfsd9",1.35366014408749,-0.619349097155111,2.6390266875551,-0.234688455435402,0.814450548742912,0.85085782602749
"ENSMUSG00000079588","Tmem182",1607.8901228146,-14.0493311232917,1.45048788305236,-9.68593484126648,3.46028214229533e-22,1.97876680625796e-21
"ENSMUSG00000060679","Mrps9",828.872421315815,-1.64806908097915,0.150607890552156,-10.9427804541783,7.19585918937034e-28,5.00093966899809e-27
"ENSMUSG00000070939","Tgfbrap1",696.380537081613,0.609273434855127,0.161115420499665,3.78159603199741,0.000155826087125068,0.000325515858830832
"ENSMUSG00000010290","AI597479",425.854369065801,-1.12853335612573,0.199985644370389,-5.64307182987392,1.67042613349638e-08,4.86852349890264e-08
"ENSMUSG00000008136","Fhl2",14341.6373858366,-12.4763615782952,0.440574006958673,-28.3184241040928,2.05003609524341e-176,1.59289918039686e-174
"ENSMUSG00000066877","Nck2",148.884842078553,-2.33125181133147,0.27171556535071,-8.57975069747095,9.50789825992004e-18,4.52120057949636e-17
"ENSMUSG00000026051","Ecrg4",8.80941563428432,-3.37249055025965,1.1287300083879,-2.9878629301939,0.00280935519132095,0.0050241096398116
"ENSMUSG00000057363","Uxs1",207.106945072286,1.03957001609202,0.212745603010414,4.88644654169953,1.02672188440323e-06,2.63032047680051e-06
"ENSMUSG00000041763","Tpp2",894.099430679071,-0.146204503021108,0.166673570269323,-0.877190683471056,0.38038307556646,0.450317637720004
"ENSMUSG00000047343","Mettl21c",2.77546622403226,3.2388679363033,2.1032550071207,1.53993116637683,0.123577132857849,0.16827476971086
"ENSMUSG00000091844","Gm8251",2.48378369799347,1.81379480980792,1.67270647846223,1.08434733359519,0.278210825716474,0.342766651969769
"ENSMUSG00000026049","Tex30",48.9866355050449,0.875473116903769,0.413371393603333,2.11788510393117,0.0341847994596809,0.0522724352865926
"ENSMUSG00000026047","Poglut2",158.660528318816,-0.759097808762054,0.244613619515323,-3.10325242832403,0.00191406304264389,0.00349291913008804
"ENSMUSG00000041684","Bivm",248.132054207823,0.479088368818336,0.21679771673767,2.2098404726192,0.0271162357444866,0.0422044540642634
"ENSMUSG00000026048","Ercc5",352.013377960001,0.010517517702475,0.197381721702006,0.0532851654742058,0.957504699646349,0.967022477992651
"ENSMUSG00000056870","Gulp1",56.0244138270513,-2.06812200001333,0.480297294772212,-4.30592056737311,1.66292724707431e-05,3.82584940818043e-05
"ENSMUSG00000026043","Col3a1",2117.49028993261,-1.80821148147267,0.543116276978426,-3.32932662510591,0.000870562456532888,0.00166343750409136
"ENSMUSG00000026042","Col5a2",370.710452935358,-3.07447964002142,0.251143682674826,-12.241915095281,1.85600921634083e-34,1.56912411256992e-33
"ENSMUSG00000025995","Wdr75",253.632286249669,0.286068115796129,0.208880378687528,1.3695308175598,0.170833408424184,0.223808690994799
"ENSMUSG00000025993","Slc40a1",1767.71792638464,1.97580481195479,0.170496139180648,11.588560429872,4.70981741706101e-31,3.63335658878084e-30
"ENSMUSG00000041144","Dnah7b",24.2623434873884,-0.136269541486455,0.577463427445356,-0.23597951837279,0.81344856337406,0.850164573549233
"ENSMUSG00000101337","Dnah7c",3.9115074749629,-0.0818227437762371,1.29956084151083,-0.0629618415411104,0.949796890044117,0.961017473521615
"ENSMUSG00000025986","Slc39a10",220.095842488603,-0.909134823785215,0.246442786472096,-3.6890299643165,0.000225110708340739,0.000461424913996232
"ENSMUSG00000026109","Tmeff2",9.07732342480025,-1.02522061008946,0.952052716278817,-1.07685277564946,0.281546043403537,0.346361192307814
"ENSMUSG00000026107","Nabp1",697.701134555789,-2.33919885210149,0.186460667922183,-12.5452669357471,4.21989943714495e-36,3.75063467662282e-35
"ENSMUSG00000018417","Myo1b",2427.86956965867,3.63793346629088,0.175573233104608,20.7203193901622,2.27173542237295e-95,5.69786019248748e-94
"ENSMUSG00000062939","Stat4",1.19485881463597,-0.724778603170391,2.51236988376872,-0.288484035671998,0.772976249015138,0.81562827407315
"ENSMUSG00000026104","Stat1",362.553434903586,1.49665661800204,0.194067535373308,7.71204011594768,1.23822194655136e-14,5.17034837183248e-14
"ENSMUSG00000026103","Gls",716.109954530245,-4.00032580701197,0.195671568997297,-20.4440830495269,6.78208447316485e-93,1.65158548220496e-91
"ENSMUSG00000002881","Nab1",1044.23539095201,1.43764307727239,0.215904523079658,6.65869828369446,2.7626339846352e-11,9.63757109104166e-11
"ENSMUSG00000043015","Nemp2",24.6378637691767,-2.01275408027029,0.714003801664364,-2.81896829621705,0.00481782764413423,0.00838613555515928
"ENSMUSG00000041439","Mfsd6",419.032129875045,-0.511789847590277,0.187204064599264,-2.73386076678321,0.00625965076547201,0.0107395829317921
"ENSMUSG00000026102","Inpp1",272.100578984299,-0.340023601069907,0.211179460844594,-1.61011681585895,0.1073723566788,0.148625427417469
"ENSMUSG00000041426","Hibch",1640.30784506834,-0.070575024060691,0.150452326310053,-0.469085628594732,0.639008431112988,0.697192609336797
"ENSMUSG00000043629","1700019D03Rik",15.8379960982559,-1.46151461132043,0.834257613496758,-1.75187446620301,0.0797953960060604,0.113485781620469
"ENSMUSG00000026100","Mstn",2.61307884258045,-4.24611929595903,2.20458248751027,-1.92604237764511,0.0540990826147443,0.0795211673656417
"ENSMUSG00000060715","1700019A02Rik",5.54513689214696,1.55453077682044,1.11340091651779,1.3962003746883,0.162654163922169,0.214341189523803
"ENSMUSG00000026098","Pms1",78.8198683919956,1.25884288741156,0.345329622368117,3.64533710945204,0.000267041517436022,0.000542504559815444
"ENSMUSG00000100679",NA,1.62290365350432,0.819764234532099,2.26677046451943,0.361644130874051,0.717617981972387,0.768115704058209
"ENSMUSG00000096141","Dnah7a",7.03019380428446,2.22652279084847,1.08916806099728,2.04424172042814,0.0409296734970366,0.0616295972724333
"ENSMUSG00000026094","Stk17b",168.30117405956,-1.01666449496417,0.268678190833789,-3.78394871503769,0.000154359643778282,0.000322720841929795
"ENSMUSG00000042807","Hecw2",239.987261056126,-2.99862383433749,0.265001509714597,-11.3154971742122,1.09977088209165e-29,8.15041606521606e-29
"ENSMUSG00000025983","Ccdc150",2.42024208276363,-1.78896934621968,2.21247843875435,-0.808581595591452,0.418755854570593,0.489100089245089
"ENSMUSG00000041303","Gtf3c3",285.957817069846,0.129275656390772,0.215374226080937,0.600237357752318,0.548348059879644,0.615014780850131
"ENSMUSG00000073678","Pgap1",193.715171116381,0.589728681195098,0.248732307361505,2.37093720333641,0.0177430453776231,0.0284591047055002
"ENSMUSG00000052331","Ankrd44",122.278919699548,-0.950887569812923,0.279302948511312,-3.40450244038297,0.00066284708033129,0.00128445261459235
"ENSMUSG00000025982","Sf3b1",2408.17798372568,0.336725082548485,0.133027589587028,2.53124245574784,0.0113659252215932,0.0187820605996816
"ENSMUSG00000025981","Coq10b",808.08171485605,0.0375277630481154,0.173449230021233,0.216361658356866,0.828705850618068,0.862046235057398
"ENSMUSG00000025980","Hspd1",10070.7500660952,0.682306381020278,0.121768645652254,5.60330105804743,2.10307471510116e-08,6.09297487131173e-08
"ENSMUSG00000073676","Hspe1",2236.32831661786,0.8190795075318,0.178312496382181,4.59350591882381,4.35860651479871e-06,1.05477018147497e-05
"ENSMUSG00000025979","Mob4",531.086277630704,0.0695744832329769,0.179430131179272,0.387752507205514,0.698199194707919,0.751170841555005
"ENSMUSG00000025978","Rftn2",45.9660368530816,-2.06843594921722,0.503012757728195,-4.11209441000879,3.92085889826388e-05,8.69545785382223e-05
"ENSMUSG00000046994","Mars2",208.538899850495,-2.38260682110507,0.251049633826701,-9.49058074607582,2.29750672514804e-21,1.27419486294634e-20
"ENSMUSG00000025977","Boll",4.1917165470877,2.15310796400892,1.3958834089188,1.5424697723692,0.122959477912477,0.16752450922385
"ENSMUSG00000038349","Plcl1",65.1259478199763,-1.69553504314987,0.38784291349374,-4.37170561626681,1.23279674466478e-05,2.8651215123461e-05
"ENSMUSG00000038331","Satb2",13.207236137628,1.14494765478555,0.722682995141124,1.58430136378395,0.113125155614086,0.155645180332853
"ENSMUSG00000038323","1700066M21Rik",360.504684330931,3.77139109021568,0.236174943099973,15.9686334236534,2.11366194978785e-57,3.0286445086599e-56
"ENSMUSG00000048495","Tyw5",110.071859704898,1.88936765403952,0.325685391993016,5.80120478378727,6.58401319321504e-09,1.97507293282634e-08
"ENSMUSG00000025971","Maip1",279.081489795408,0.56767509969328,0.194031023461172,2.92569244632613,0.00343690527766799,0.00608860149906772
"ENSMUSG00000038305","Spats2l",67.8892245252167,-1.69272541073412,0.374096043364895,-4.52484179064955,6.04407019312598e-06,1.44593420236758e-05
"ENSMUSG00000054770","Kctd18",104.812323167322,-0.272200852853884,0.281349253663117,-0.9674838276977,0.33330222203368,0.401486151105618
"ENSMUSG00000026039","Sgo2a",28.8000083205211,-6.56350872430575,1.46369033454136,-4.48421948920118,7.31813052464956e-06,1.73749408613274e-05
"ENSMUSG00000063558","Aox1",974.260114344633,0.410261854884377,0.149483862399255,2.74452270833497,0.00605989617261481,0.0104229661006385
"ENSMUSG00000064294","Aox3",7110.39298347997,9.53781845363362,0.293517565390433,32.4948813231894,1.25945820654768e-231,1.75787713013886e-229
"ENSMUSG00000079554","Aox2",2.23348857846467,-0.460647657770058,1.73252843646379,-0.265881729889682,0.79033029623762,0.830552069540287
