"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006163","purine nucleotide metabolic process","48/1081","449/28943",7.61207099453261e-11,2.93934684260309e-08,2.0306487134287e-08,"Pid1/Atp1b1/Mpc2/Dhtkd1/Fitm2/Tdo2/Pmvk/Ampd2/Papss1/Vcp/Ak4/Ak2/Hmgcl/Epha2/Khk/Ppargc1a/Acacb/Mlxipl/Rasl2-9/Gpat4/Acsl1/Mvd/Clpx/Nudt16/Enpp3/Ddit4/Adcy1/Pank3/Acaca/Pdk2/Acly/Stat3/Fasn/Dmac2l/Hmgcs1/Lacc1/Myc/Ppara/Adcy6/Nme4/Pde9a/Rhoq/Tkfc/Papss2/Pank1/Pgam1/Nt5c2/Gpam",48
"GO:0072521","purine-containing compound metabolic process","50/1081","483/28943",9.66554674951824e-11,3.38340566126744e-08,2.33742689140271e-08,"Pid1/Atp1b1/Mpc2/Dhtkd1/Fitm2/Tdo2/Pmvk/Ampd2/Papss1/Vcp/Ak4/Ak2/Hmgcl/Epha2/Khk/Ppargc1a/Spp1/Acacb/Mlxipl/Rasl2-9/Gpat4/Acsl1/Mvd/Clpx/Nudt16/Enpp3/Ddit4/Adcy1/Pank3/Acaca/Pdk2/Acly/Stat3/Fasn/Dmac2l/Hmgcs1/Lacc1/Myc/Ppara/Adcy6/Nme4/Pde9a/Rhoq/Ttr/Tkfc/Papss2/Pank1/Pgam1/Nt5c2/Gpam",50
"GO:0048511","rhythmic process","38/1081","306/28943",1.0013779241635e-10,3.38340566126744e-08,2.33742689140271e-08,"Npas2/Adora1/Adrm1/Noct/Nr0b2/Id3/Tardbp/Gpr157/Per3/Ppargc1a/Ppp1cc/Mat2a/Gfpt1/Bhlhe40/Pparg/Bhlhe41/Relb/Atf5/Dbp/Fzd4/Arntl/Sgpl1/Cry1/Adcy1/Rack1/Per1/Trp53/Stat5a/Nampt/Nr1d2/Enpp2/Tef/Ppara/Crebbp/Nrip1/Crem/Fas/Nfkb2",38
"GO:0032922","circadian regulation of gene expression","18/1081","72/28943",1.07030490484896e-10,3.40356959741969e-08,2.3513571531914e-08,"Npas2/Noct/Nr0b2/Id3/Per3/Ppargc1a/Ppp1cc/Gfpt1/Bhlhe40/Bhlhe41/Relb/Arntl/Cry1/Per1/Nampt/Ppara/Nrip1/Crem",18
"GO:0009150","purine ribonucleotide metabolic process","46/1081","425/28943",1.25285733174702e-10,3.7627481863469e-08,2.5994957970985e-08,"Pid1/Atp1b1/Mpc2/Dhtkd1/Fitm2/Tdo2/Pmvk/Ampd2/Papss1/Vcp/Ak4/Ak2/Hmgcl/Epha2/Khk/Ppargc1a/Acacb/Mlxipl/Rasl2-9/Gpat4/Acsl1/Mvd/Clpx/Enpp3/Ddit4/Adcy1/Pank3/Acaca/Pdk2/Acly/Stat3/Fasn/Dmac2l/Hmgcs1/Myc/Ppara/Adcy6/Nme4/Pde9a/Rhoq/Tkfc/Papss2/Pank1/Pgam1/Nt5c2/Gpam",46
"GO:0019216","regulation of lipid metabolic process","43/1081","388/28943",2.3946163002204e-10,6.81331353631131e-08,4.70697985217838e-08,"Idh1/Insig2/Adora1/Adipor1/Chp1/Fitm2/Fdps/Atp1a1/Cd36/Insig1/Ppargc1a/Acacb/Scarb1/Mlxipl/Por/Eif2ak3/Pparg/Apobec1/Phb2/Crtc3/Pde3b/Nucb2/Armc5/Sirt3/Pnpla2/Dhcr7/Smpd3/Elovl5/Mtmr4/Pdk2/Ormdl3/Stat5a/Lpin1/Nr1d2/Abhd6/Dnajc15/Ppara/Ppard/Plin5/Sf1/Sorbs1/Gpam/Mid1ip1",43
"GO:1901653","cellular response to peptide","38/1081","322/28943",4.43401467556653e-10,1.19851416680563e-07,8.27993898363687e-08,"Pid1/Insig2/Adipor1/Fcgr2b/Ptprj/Snx5/Ncoa5/Adrm1/Foxo1/Zbtb7b/Cd36/Insig1/Cpeb2/Pparg/C2cd5/Csrp3/Pde3b/Nucb2/Leprotl1/Smpd3/Sgk1/Socs2/Trp53/Pdk2/Socs7/Stat5a/Stat3/Lpin1/Gkap1/Ghr/Adcy6/Srsf3/Lpin2/Rhoq/Rela/Esrra/Sorbs1/Gpam",38
"GO:0022604","regulation of cell morphogenesis","39/1081","338/28943",5.08104152313351e-10,1.30800526066951e-07,9.03635855843494e-08,"Caprin1/Fitm2/Postn/P2ry1/Sh3d19/S100a10/Palmd/Kdr/Gna12/Smurf1/Met/Fzd4/Picalm/Arap1/Calr/Fbxo31/Plxnb1/Sgk1/Cfap410/Dapk3/Arhgdia/Akap5/Rreb1/Anxa7/Fermt2/Enpp2/Myh9/Fgd4/St6gal1/Kalrn/Ttc3/Afdn/Vegfa/Rhoq/Diaph1/Spry4/Nedd4l/Rhod/Bhlhb9",39
"GO:0016125","sterol metabolic process","25/1081","154/28943",6.21890121582945e-10,1.52815363512609e-07,1.05572543128052e-07,"Cyp27a1/Insig2/Fdps/Pmvk/Abca1/Cyp51/Insig1/Scarb1/Por/Pon1/Cyp26b1/Tsku/Dhcr7/Msmo1/Mvd/Fdx1/Pctp/Hmgcs1/Pip4p1/Fdft1/Sqle/Soat2/Npc1/Fech/Lipa",25
"GO:0006066","alcohol metabolic process","40/1081","359/28943",8.63589685132753e-10,2.00551886037413e-07,1.38551335097599e-07,"Idh1/Cyp27a1/Insig2/Lrp2/Sord/P2ry1/Fdps/Pmvk/Abca1/Plpp3/Dhrs3/Cyp51/Insig1/Grk3/Scarb1/Por/Pon1/Tsku/Gde1/Dhcr7/Msmo1/Mvd/Fdx1/Ip6k2/Ipmk/Aldh3a2/Pctp/Sptssa/Rdh11/Hmgcs1/Gch1/Pip4p1/Fdft1/Sqle/Soat2/Npc1/Ttr/Fech/Chka/Tkfc",40
"GO:0034599","cellular response to oxidative stress","34/1081","273/28943",8.90352435238236e-10,2.00551886037413e-07,1.38551335097599e-07,"Tsc1/Foxo1/Mcl1/Trp53inp1/Jun/Fzd1/Cd36/Cpeb2/Ppargc1a/Atp2a2/Hspb1/Met/Foxp1/Rps3/Arntl/Bnip3/Hmox1/Nol3/Smpd3/Ptprk/Aifm2/Egfr/Rack1/Trp53/Pdk2/Net1/Ubqln1/Dapk1/Gch1/Slc11a2/Ppargc1b/Adnp2/Rela/Ermp1",34
"GO:0006979","response to oxidative stress","43/1081","407/28943",1.06472669112417e-09,2.3023649968869e-07,1.5905896000457e-07,"Idh1/Tsc1/Foxo1/Mcl1/Trp53inp1/Aptx/Jun/Fzd1/Cd36/Cpeb2/Ppargc1a/Atp2a2/Hspb1/Met/Foxp1/Pnkp/Rps3/Arntl/Bnip3/Rbpms/Hmox1/Nol3/Smpd3/Hyal2/Ptprk/Aifm2/Egfr/Rack1/Aldh3a2/Trp53/Pdk2/Coa8/Net1/Ubqln1/Dapk1/Gch1/Rrm2b/Naprt/Slc11a2/Ppargc1b/Adnp2/Rela/Ermp1",43
"GO:0032868","response to insulin","32/1081","250/28943",1.39328710538124e-09,2.8766339123227e-07,1.98732346533499e-07,"Pid1/Insig2/Adipor1/Tsc1/Ptprj/Snx5/Ncoa5/Foxo1/Zbtb7b/Insig1/Khk/Cpeb2/Pparg/C2cd5/Csrp3/Pde3b/Nucb2/Sgk1/Cry1/Pdk2/Socs7/Lpin1/Srsf5/Gkap1/Ppara/Srsf3/Lpin2/Rhoq/Rela/Esrra/Sorbs1/Gpam",32
"GO:0071375","cellular response to peptide hormone stimulus","34/1081","278/28943",1.43672059993919e-09,2.8766339123227e-07,1.98732346533499e-07,"Pid1/Insig2/Adipor1/Ptprj/Snx5/Ncoa5/Adrm1/Foxo1/Zbtb7b/Insig1/Cpeb2/Pparg/C2cd5/Csrp3/Pde3b/Nucb2/Leprotl1/Sgk1/Socs2/Pdk2/Socs7/Stat5a/Stat3/Lpin1/Gkap1/Ghr/Adcy6/Srsf3/Lpin2/Rhoq/Rela/Esrra/Sorbs1/Gpam",34
"GO:0090288","negative regulation of cellular response to growth factor stimulus","20/1081","104/28943",1.52685552621811e-09,2.94792177669112e-07,2.03657270940672e-07,"Sulf1/Gpc1/Lrp2/Cd59a/Sulf2/Spry1/Nbl1/Fzd1/Fgfrl1/Smurf1/Pparg/Tob1/Smurf2/Ppm1a/Pdcd6/Cnmd/Spry4/Sema6a/Smad7/Hhex",20
"GO:0031331","positive regulation of cellular catabolic process","44/1081","431/28943",1.98933862935051e-09,3.634521122416e-07,2.51091008866016e-07,"Rnf152/Btg2/Atf6/Psen2/Optn/Tsc1/Noct/Foxo1/Tlr2/Sh3d19/Trp53inp1/Vcp/Rnf19b/Tardbp/Nub1/Kdr/Hspb8/Mlxipl/Smurf1/Cnot3/Bag3/Bnip3/Pnpla2/Slc25a4/Hmox1/Rad23a/Herpud1/Adra1b/Rack1/Irgm1/Tob1/Ormdl3/Rnf144a/Rnf144b/Ubqln1/Dapk1/Pabpc1/Myc/Hspa1b/Plin5/Khsrp/Zfp36l2/Smad7/Slc25a5",44
"GO:0050767","regulation of neurogenesis","46/1081","463/28943",2.04465883035577e-09,3.634521122416e-07,2.51091008866016e-07,"Serpine2/Dusp10/Lrp2/Lrp4/Caprin1/Tlr2/S100a10/Plag1/Chd7/Kdm4a/Kdr/Ppp1cc/Met/Wnt2/Bhlhe40/Pparg/Bhlhe41/Atf5/Picalm/Arntl/Fbxo31/Dixdc1/Sema3b/Plxnb1/Trak1/Sgk1/Trp53/Mycn/Ifrd1/Akap5/Atxn1/Dct/Enpp2/Myc/Dnajb11/Kalrn/Tiam2/Afdn/Dll1/Vegfa/Sema6a/Rela/Fas/Pitx3/Gdi1/Bhlhb9",46
"GO:0062197","cellular response to chemical stress","38/1081","340/28943",2.08416860515901e-09,3.634521122416e-07,2.51091008866016e-07,"Tsc1/Foxo1/Mcl1/Trp53inp1/Dnaja1/Jun/Fzd1/Cd36/Cpeb2/Ppargc1a/Atp2a2/Hspb1/Met/Foxp1/Relb/Rps3/Arntl/Bnip3/Hmox1/Nol3/Smpd3/Ptprk/Aifm2/Egfr/Rack1/Trp53/Pdk2/Net1/Serpinb6a/Ubqln1/Dapk1/Gch1/Slc11a2/Ppargc1b/Adnp2/Rela/Ermp1/Fas",38
"GO:0008203","cholesterol metabolic process","23/1081","145/28943",4.74342453446653e-09,7.95709545207608e-07,5.4971619572728e-07,"Cyp27a1/Insig2/Fdps/Pmvk/Abca1/Cyp51/Insig1/Scarb1/Por/Pon1/Tsku/Dhcr7/Msmo1/Mvd/Fdx1/Pctp/Hmgcs1/Pip4p1/Fdft1/Sqle/Soat2/Npc1/Fech",23
"GO:0006650","glycerophospholipid metabolic process","33/1081","277/28943",4.85727247352036e-09,7.95709545207608e-07,5.4971619572728e-07,"Pgap1/Hycc2/Etnk2/Gpcpd1/Pigt/Pld1/Selenoi/Pla2g1b/Scarb1/Pon1/Phb2/Pnpla6/Gpat4/Abhd8/Plscr1/Cish/Ip6k2/Chpt1/Socs2/Mtmr4/Socs7/Pitpnc1/Efr3b/Lpin1/Mboat1/Abhd6/Pip4p1/Enpp2/Pigp/Ttc7/Chka/Pi4k2a/Gpam",33
"GO:0007623","circadian rhythm","29/1081","222/28943",5.10398075405159e-09,8.11532939894203e-07,5.60647793045667e-07,"Npas2/Adora1/Noct/Nr0b2/Id3/Tardbp/Gpr157/Per3/Ppargc1a/Ppp1cc/Mat2a/Gfpt1/Bhlhe40/Pparg/Bhlhe41/Relb/Atf5/Dbp/Arntl/Cry1/Adcy1/Per1/Trp53/Nampt/Nr1d2/Ppara/Nrip1/Crem/Fas",29
"GO:1902652","secondary alcohol metabolic process","24/1081","158/28943",5.35722318324874e-09,8.27461386532648e-07,5.71651965538843e-07,"Idh1/Cyp27a1/Insig2/Fdps/Pmvk/Abca1/Cyp51/Insig1/Scarb1/Por/Pon1/Tsku/Dhcr7/Msmo1/Mvd/Fdx1/Pctp/Hmgcs1/Pip4p1/Fdft1/Sqle/Soat2/Npc1/Fech",24
"GO:0008202","steroid metabolic process","38/1081","354/28943",6.39010586190768e-09,9.59580896929804e-07,6.62926771872762e-07,"Cyp27a1/Insig2/Nr5a2/Lrp2/Fdps/Pmvk/Atp1a1/Abca1/Cyp51/Insig1/Ppargc1a/Spp1/Scarb1/Por/Cyp3a11/Pon1/Cyp26b1/Tsku/Sult1a1/Armc5/Dhcr7/Msmo1/Mvd/Fdx1/Acaa1a/Sgpl1/Pctp/Stat5a/Hmgcs1/Pip4p1/Fdft1/Sqle/Soat2/Bdh1/Npc1/Fech/Sf1/Lipa",38
"GO:0043467","regulation of generation of precursor metabolites and energy","23/1081","149/28943",8.10849034264461e-09,1.18471618357667e-06,8.18461557203501e-07,"Vcp/Ak4/Cd36/Khk/Ppargc1a/Mlxipl/Gfpt1/Phb2/Bnip3/Prkaca/Ddit4/Cisd1/Dyrk2/Adra1b/Trp53/Stat3/Coa8/Dnajc15/Myc/Ppara/Cox7a2l/Ppp1r3c/Sorbs1",23
"GO:0045017","glycerolipid biosynthetic process","28/1081","214/28943",9.01449301219983e-09,1.28243024273559e-06,8.85967346462188e-07,"Pgap1/Hycc2/Etnk2/Fitm2/Pigt/Pld1/Selenoi/Gpat3/Scarb1/Pnpla2/Gpat4/Acsl1/Abhd8/Plscr1/Cish/Ip6k2/Chpt1/Socs2/Socs7/Efr3b/Lpin1/Pigp/Plin5/Lpin2/Ttc7/Chka/Pi4k2a/Gpam",28
"GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","41/1081","407/28943",1.03214267372151e-08,1.43070853695859e-06,9.88405453809425e-07,"Sulf1/Hspa5/Lrp2/Nceh1/Spry1/Smad9/Wwtr1/Jun/Zfyve9/Nbl1/Fzd1/Kdr/Smurf1/Zyx/Pparg/Tsku/Rbpms/Smad1/Smpd3/Tbx20/Hexa/Tgfbr2/Cited2/Ptprk/Trp53/Mtmr4/Tmem100/Tob1/Stat3/Smurf2/Ppm1a/Dusp22/Map3k1/Gdf10/Fermt2/Ppara/Crebbp/Cldn5/Nrep/Smad7/Pdcd4",41
"GO:0072594","establishment of protein localization to organelle","42/1081","428/28943",1.46411584625723e-08,1.97875256621664e-06,1.36702184803175e-06,"Mff/Pex19/Hspa5/Lrp2/Timm10/Chp1/Tomm34/Dnaja1/Tomm5/Ipo13/Tardbp/Cd36/Grpel1/Smurf1/Edem1/Phb2/Ipo8/Rasl2-9/Spcs2/Arntl/Bag3/Herpud1/Nol3/Srprb/Hyal2/Pex3/Pex7/Sec63/Gnptab/Sqstm1/Trp53/Kpnb1/Stat3/Timm9/Akap5/Dnajc15/Ipo5/Tomm70a/Cdkn1a/Grpel2/Vps37c/Timm8a1",42
"GO:0016042","lipid catabolic process","36/1081","338/28943",1.95014328984941e-08,2.53998013230621e-06,1.75474609292257e-06,"Idh1/Cyp27a1/Adora1/Gpcpd1/Fitm2/Nceh1/Pld1/Pla2g12a/Spp1/Acacb/Pla2g1b/Scarb1/Cyp26b1/Mgll/Crtc3/Pde3b/Pnpla2/Pnpla6/Smpd3/Hexa/Acaa1a/Pex7/Smpdl3a/Sgpl1/Lpin1/Eci2/Auh/Abhd6/Ddhd1/Enpp2/Ppard/Clps/Cyp4f15/Plin5/Lpin2/Lipa",36
"GO:0006091","generation of precursor metabolites and energy","44/1081","465/28943",1.97334749457752e-08,2.53998013230621e-06,1.75474609292257e-06,"Coq10b/Idh1/Dhtkd1/Gyg/Agl/Vcp/Ak4/Hmgcl/Pgd/Cd36/Khk/Ppargc1a/Stbd1/Ppp1cc/Mlxipl/Por/Gfpt1/Aldh1l1/Phb2/Gabarapl1/Ldha/Bnip3/Sirt3/Prkaca/Coa6/Fdx1/Ddit4/Cisd1/Dyrk2/Coq10a/Ugp2/Adra1b/Trp53/Stat3/Coa8/Dnajc15/Myc/Ppara/Cox7a2l/Pcdh12/Tkfc/Ppp1r3c/Sorbs1/Pgam1",44
"GO:0031330","negative regulation of cellular catabolic process","29/1081","236/28943",2.05448708594499e-08,2.58292027595782e-06,1.78441130500191e-06,"Ikbke/Qsox1/Psen2/Tsc1/Bmf/Noct/Mcl1/Ptpn3/Kdm4a/Rpl11/Tardbp/Rpl5/Acacb/Apobec1/Hmox1/Tirap/Adra1b/Trp53/Tob1/Stat3/Rps7/Nampt/Nrde2/Pabpc1/Anks1/Vegfa/Plin5/Npc1/Rbm10",29
"GO:0033865","nucleoside bisphosphate metabolic process","19/1081","110/28943",2.47097300695559e-08,2.89193810655754e-06,1.99789637285397e-06,"Mpc2/Fitm2/Tdo2/Pmvk/Papss1/Hmgcl/Acacb/Gpat4/Acsl1/Mvd/Pank3/Acaca/Pdk2/Acly/Fasn/Hmgcs1/Papss2/Pank1/Gpam",19
"GO:0033875","ribonucleoside bisphosphate metabolic process","19/1081","110/28943",2.47097300695559e-08,2.89193810655754e-06,1.99789637285397e-06,"Mpc2/Fitm2/Tdo2/Pmvk/Papss1/Hmgcl/Acacb/Gpat4/Acsl1/Mvd/Pank3/Acaca/Pdk2/Acly/Fasn/Hmgcs1/Papss2/Pank1/Gpam",19
"GO:0034032","purine nucleoside bisphosphate metabolic process","19/1081","110/28943",2.47097300695559e-08,2.89193810655754e-06,1.99789637285397e-06,"Mpc2/Fitm2/Tdo2/Pmvk/Papss1/Hmgcl/Acacb/Gpat4/Acsl1/Mvd/Pank3/Acaca/Pdk2/Acly/Fasn/Hmgcs1/Papss2/Pank1/Gpam",19
"GO:0009991","response to extracellular stimulus","41/1081","420/28943",2.51426361465417e-08,2.89193810655754e-06,1.99789637285397e-06,"Rnf152/Tsc1/Hspa5/Slc1a2/Bmf/Pdia3/Kcnb1/Noct/Foxo1/Postn/Bche/Slc16a1/Agl/Plin2/Jun/Szt2/Alpl/Ppargc1a/Spp1/Acacb/Trim24/Eif2ak3/Pparg/Gabarapl1/Ldha/Nucb2/Gas6/Map1lc3b/Slc38a3/Trp53/Pdk2/Rnase4/Dnajc15/Slc39a4/Ppara/Arsa/Clps/Cdkn1a/Clic5/Chka/Fas",41
"GO:0006631","fatty acid metabolic process","43/1081","453/28943",2.60664899624354e-08,2.93573843201929e-06,2.02815584181405e-06,"Pam/Insig2/Adipor1/Acbd5/Them4/Elovl1/Cd36/Insig1/Ppargc1a/Acacb/Pla2g1b/Mlxipl/Por/Eif2ak3/Mgll/Pparg/Nucb2/Gpat4/Acsl1/Ces2e/Hacd3/Elovl5/Acaa1a/Pex7/Sgpl1/Aldh3a2/Acaca/Pdk2/Acly/Fasn/Lpin1/Ptgr2/Eci2/Auh/Ppara/Decr2/Ppard/Cyp4f15/Plin5/Lpin2/Lipa/Gpam/Mid1ip1",43
"GO:0032869","cellular response to insulin stimulus","27/1081","212/28943",2.94262418956592e-08,3.24649517730477e-06,2.24284223943714e-06,"Pid1/Insig2/Adipor1/Ptprj/Snx5/Ncoa5/Foxo1/Zbtb7b/Insig1/Cpeb2/Pparg/C2cd5/Csrp3/Pde3b/Nucb2/Sgk1/Pdk2/Socs7/Lpin1/Gkap1/Srsf3/Lpin2/Rhoq/Rela/Esrra/Sorbs1/Gpam",27
